Order ID;Month;Year;City;Segment;Category;Sub-Category;Product Name;Sales;Quantity;Profit
CA-2017-113908;Juni;2017;Jawa Barat;Corporate;Technology;Machines;Hewlett-Packard 300S Scientific Calculator; $78,66 ;6; $36,18 
CA-2017-113460;November;2017;Banten;Corporate;Furniture;Chairs;Global Highback Leather Tilter in Burgundy; $272,97 ;3; $43,68 
CA-2017-129581;Desember;2017;Jawa Tengah;Corporate;Technology;Phones;Plantronics MX500i Earset; $128,85 ;3; $3,87 
CA-2017-164959;Juli;2017;DI Yogyakarta;Corporate;Office Supplies;Labels;Avery 482; $8,67 ;3; $4,07 
CA-2017-113908;Juni;2017;Jawa Timur;Corporate;Office Supplies;Paper;Xerox 188; $45,36 ;4; $22,23 
CA-2017-140802;April;2017;Jawa Tengah;Corporate;Office Supplies;Paper;Xerox 230; $20,74 ;4; $7,26 
CA-2017-161067;September;2017;DI Yogyakarta;Home Office;Furniture;Chairs;Office Star Flex Back Scooter Chair with Aluminum Finish Frame; $90,80 ;1; $14,12 
CA-2017-101182;September;2017;Jawa Timur;Home Office;Technology;Phones;invisibleSHIELD by ZAGG Smudge-Free Screen Protector; $43,18 ;3; $15,11 
CA-2017-161067;September;2017;DKI Jakarta;Home Office;Furniture;Chairs;Global Low Back Tilter Chair; $181,76 ;2; $8,08 
CA-2017-161067;September;2017;Jawa Barat;Home Office;Office Supplies;Art;Prang Drawing Pencil Set; $5,56 ;2; $2,22 
CA-2017-101182;September;2017;Banten;Home Office;Office Supplies;Paper;Xerox 220; $12,96 ;2; $6,22 
CA-2017-161067;September;2017;Jawa Tengah;Home Office;Office Supplies;Paper;Xerox 189; $419,40 ;4; $201,31 
CA-2017-113873;November;2017;DI Yogyakarta;Corporate;Office Supplies;Storage;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black; $61,79 ;4; $6,18 
CA-2017-147550;Desember;2017;Jawa Timur;Corporate;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings; $11,35 ;3; $2,70 
CA-2017-113873;November;2017;Jawa Timur;Corporate;Furniture;Bookcases;Bush Westfield Collection Bookcases, Fully Assembled; $206,00 ;3; $27,26 
CA-2017-144904;September;2017;DKI Jakarta;Consumer;Office Supplies;Labels;"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""; $20,70 ;2; $9,94 
CA-2017-144904;September;2017;Jawa Barat;Consumer;Furniture;Chairs;Global Ergonomic Managers Chair; $488,65 ;3; $86,87 
CA-2017-144904;September;2017;Banten;Consumer;Furniture;Furnishings;Eldon Wave Desk Accessories; $47,12 ;8; $20,73 
CA-2017-115805;Juli;2017;Jawa Tengah;Consumer;Technology;Phones;Motorola L804; $36,79 ;1; $4,14 
CA-2017-144904;September;2017;DI Yogyakarta;Consumer;Office Supplies;Art;Newell 333; $5,56 ;2; $1,45 
CA-2017-155621;November;2017;Jawa Timur;Corporate;Furniture;Furnishings;Howard Miller Distant Time Traveler Alarm Clock; $274,20 ;10; $112,42 
CA-2017-142461;Mei;2017;DKI Jakarta;Consumer;Furniture;Bookcases;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors; $204,67 ;1; $6,02 
CA-2017-123351;September;2017;Jawa Barat;Consumer;Office Supplies;Appliances;APC 7 Outlet Network SurgeArrest Surge Protector; $80,48 ;1; $24,14 
CA-2017-159107;Juni;2017;Banten;Consumer;Office Supplies;Fasteners;"Acco Banker's Clasps, 5 3/4""-Long"; $2,88 ;1; $1,35 
CA-2017-126718;April;2017;Jawa Tengah;Consumer;Office Supplies;Labels;Color-Coded Legal Exhibit Labels; $4,91 ;1; $2,41 
CA-2017-105326;Agustus;2017;DI Yogyakarta;Consumer;Office Supplies;Paper;Xerox 203; $25,92 ;4; $12,44 
CA-2017-100825;September;2017;Jawa Timur;Corporate;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems; $99,87 ;3; $23,97 
CA-2017-104619;Januari;2017;DKI Jakarta;Corporate;Office Supplies;Binders;Ibico EB-19 Dual Function Manual Binding System; $276,78 ;2; $89,95 
CA-2017-104619;Januari;2017;Jawa Barat;Corporate;Office Supplies;Appliances;Acco Six-Outlet Power Strip, 4' Cord Length; $25,86 ;3; $6,72 
CA-2017-104619;Januari;2017;Banten;Corporate;Technology;Phones;Jensen SMPS-640 - speaker phone; $110,35 ;3; $8,28 
CA-2017-167542;Agustus;2017;Jawa Tengah;Corporate;Office Supplies;Labels;Avery 486; $17,54 ;3; $5,92 
CA-2017-111262;Oktober;2017;DI Yogyakarta;Consumer;Technology;Accessories;Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive; $24,00 ;2; $2,70 
CA-2017-111262;Oktober;2017;Jawa Timur;Consumer;Technology;Accessories;Logitech Desktop MK120 Mouse and keyboard Combo; $26,18 ;2; $3,27 
CA-2017-117457;Desember;2017;Jawa Tengah;Consumer;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card; $179,95 ;5; $37,79 
CA-2017-117457;Desember;2017;DI Yogyakarta;Consumer;Furniture;Bookcases;O'Sullivan 4-Shelf Bookcase in Odessa Pine; $1.336,83 ;13; $31,45 
CA-2017-117457;Desember;2017;Jawa Timur;Consumer;Office Supplies;Paper;"Wirebound Service Call Books, 5 1/2"" x 4"""; $9,68 ;1; $4,65 
CA-2017-117457;Desember;2017;DKI Jakarta;Consumer;Furniture;Tables;Bevis Round Conference Table Top, X-Base; $1.004,02 ;7; $112,95 
CA-2017-117457;Desember;2017;Jawa Barat;Consumer;Furniture;Chairs;Novimex High-Tech Fabric Mesh Task Chair; $113,57 ;2; $18,45 
CA-2017-117457;Desember;2017;Banten;Consumer;Office Supplies;Paper;Wirebound Message Book, 4 per Page; $27,15 ;5; $13,30 
CA-2017-117457;Desember;2017;Jawa Tengah;Consumer;Technology;Copiers;Sharp AL-1530CS Digital Copier; $1.199,98 ;3; $434,99 
CA-2017-117457;Desember;2017;DI Yogyakarta;Consumer;Office Supplies;Labels;Self-Adhesive Removable Labels; $28,35 ;9; $13,61 
CA-2017-117457;Desember;2017;Jawa Timur;Consumer;Office Supplies;Paper;Xerox 1908; $55,98 ;1; $27,43 
CA-2017-111262;Oktober;2017;Jawa Timur;Consumer;Office Supplies;Paper;Xerox 21; $15,55 ;3; $5,44 
CA-2017-168641;November;2017;DKI Jakarta;Consumer;Furniture;Bookcases;O'Sullivan Plantations 2-Door Library in Landvery Oak; $321,57 ;2; $16,08 
CA-2017-168641;November;2017;Jawa Barat;Consumer;Office Supplies;Envelopes;Ames Color-File Green Diamond Border X-ray Mailers; $167,96 ;2; $78,94 
US-2017-110996;November;2017;Banten;Consumer;Furniture;Chairs;Novimex High-Tech Fabric Mesh Task Chair; $283,92 ;5; $46,14 
CA-2017-116498;Mei;2017;Jawa Tengah;Consumer;Office Supplies;Art;Dixon My First Ticonderoga Pencil, #2; $35,10 ;6; $10,18 
CA-2017-168641;November;2017;DI Yogyakarta;Consumer;Office Supplies;Art;Crayola Anti Dust Chalk, 12/Pack; $16,38 ;9; $7,37 
CA-2017-168641;November;2017;Jawa Timur;Consumer;Office Supplies;Paper;Xerox 214; $12,96 ;2; $6,22 
CA-2017-108910;September;2017;DKI Jakarta;Consumer;Furniture;Furnishings;"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock"; $103,06 ;3; $24,48 
CA-2017-147333;Desember;2017;Jawa Barat;Corporate;Technology;Accessories;Kingston Digital DataTraveler 16GB USB 2.0; $44,75 ;5; $8,50 
CA-2017-103478;Juli;2017;Banten;Corporate;Office Supplies;Binders;Catalog Binders with Expanding Posts; $94,19 ;7; $164,84 
CA-2017-147333;Desember;2017;Jawa Tengah;Corporate;Technology;Accessories;Microsoft Sculpt Comfort Mouse; $159,80 ;4; $70,31 
CA-2017-147760;November;2017;DI Yogyakarta;Corporate;Furniture;Tables;Hon 5100 Series Wood Tables; $523,76 ;3; $192,05 
CA-2017-103478;Juli;2017;Jawa Timur;Corporate;Office Supplies;Binders;Avery Poly Binder Pockets; $2,86 ;4; $4,58 
CA-2017-147760;November;2017;DKI Jakarta;Corporate;Technology;Phones;Motorola Moto X; $1.359,96 ;5; $119,00 
CA-2017-129357;Mei;2017;Jawa Barat;Corporate;Office Supplies;Supplies;Martin-Yale Premier Letter Opener; $64,40 ;5; $1,93 
CA-2017-159352;Maret;2017;Banten;Corporate;Technology;Phones;PowerGen Dual USB Car Charger; $69,93 ;7; $32,17 
CA-2017-129357;Mei;2017;Jawa Tengah;Corporate;Office Supplies;Paper;Xerox 1917; $440,19 ;9; $206,89 
US-2017-118038;Desember;2017;DI Yogyakarta;Corporate;Office Supplies;Storage;SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h; $27,24 ;3; $2,72 
US-2017-118038;Desember;2017;Jawa Timur;Corporate;Furniture;Furnishings;"6"" Cubicle Wall Clock, Black"; $9,71 ;3; $5,82 
US-2017-118038;Desember;2017;Jawa Tengah;Corporate;Office Supplies;Binders;Economy Binders; $1,25 ;3; $1,93 
CA-2017-159156;November;2017;DI Yogyakarta;Corporate;Technology;Phones;Nokia Lumia 925; $629,95 ;5; $163,79 
CA-2017-158673;Desember;2017;Jawa Timur;Corporate;Office Supplies;Paper;Xerox 1915; $209,70 ;2; $100,66 
CA-2017-129294;Maret;2017;DKI Jakarta;Corporate;Office Supplies;Binders;Pressboard Hanging Data Binders for Unburst Sheets; $19,68 ;5; $6,89 
CA-2017-129294;Maret;2017;Jawa Barat;Corporate;Office Supplies;Binders;"XtraLife ClearVue Slant-D Ring Binder, White, 3"""; $70,46 ;6; $22,90 
CA-2017-129294;Maret;2017;Banten;Corporate;Office Supplies;Appliances;Bionaire Personal Warm Mist Humidifier/Vaporizer; $140,67 ;3; $54,86 
CA-2017-129294;Maret;2017;Jawa Tengah;Corporate;Office Supplies;Storage;Dual Level, Single-Width Filing Carts; $310,12 ;2; $80,63 
CA-2017-155712;Maret;2017;DI Yogyakarta;Corporate;Office Supplies;Binders;Catalog Binders with Expanding Posts; $107,65 ;2; $33,64 
CA-2017-164049;November;2017;Jawa Timur;Corporate;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book; $23,85 ;5; $10,73 
CA-2017-166898;September;2017;Jawa Timur;Corporate;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4; $143,95 ;6; $17,99 
CA-2017-152275;Oktober;2017;DKI Jakarta;Corporate;Office Supplies;Art;Design Ebony Sketching Pencil; $6,67 ;6; $0,50 
CA-2017-147403;September;2017;Jawa Barat;Corporate;Office Supplies;Paper;Xerox 1906; $85,06 ;3; $28,71 
CA-2017-166898;September;2017;Banten;Corporate;Office Supplies;Paper;Xerox 192; $19,44 ;3; $9,33 
CA-2017-164042;Mei;2017;Jawa Tengah;Consumer;Office Supplies;Appliances;Acco 6 Outlet Guardian Premium Plus Surge Suppressor; $18,32 ;5; $46,72 
US-2017-140312;November;2017;DI Yogyakarta;Consumer;Technology;Phones;Samsung Replacement EH64AVFWE Premium Headset; $22,00 ;5; $1,38 
CA-2017-112900;April;2017;Jawa Timur;Consumer;Office Supplies;Binders;GBC Recycled Regency Composition Covers; $478,24 ;8; $219,99 
CA-2017-164042;Mei;2017;DKI Jakarta;Consumer;Office Supplies;Storage;Tennsco Commercial Shelving; $48,82 ;3; $11,59 
CA-2017-164042;Mei;2017;Jawa Barat;Consumer;Office Supplies;Binders;Storex Dura Pro Binders; $1,19 ;1; $1,96 
CA-2017-164042;Mei;2017;Banten;Consumer;Office Supplies;Fasteners;OIC Thumb-Tacks; $1,82 ;2; $0,62 
CA-2017-154116;Desember;2017;Jawa Tengah;Consumer;Office Supplies;Paper;"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page"; $22,83 ;3; $10,73 
CA-2017-154116;Desember;2017;DI Yogyakarta;Consumer;Technology;Phones;Panasonic KX TS3282B Corded phone; $196,78 ;3; $14,76 
CA-2017-154116;Desember;2017;Jawa Timur;Consumer;Office Supplies;Appliances;Hoover Commercial SteamVac; $54,32 ;4; $16,30 
CA-2017-123687;Mei;2017;DKI Jakarta;Corporate;Office Supplies;Appliances;Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors; $208,44 ;3; $62,53 
CA-2017-142636;November;2017;Jawa Barat;Corporate;Furniture;Chairs;Global Deluxe Office Fabric Chairs; $307,14 ;4; $26,87 
CA-2017-123687;Mei;2017;Banten;Corporate;Office Supplies;Supplies;Martin-Yale Premier Letter Opener; $25,76 ;2; $0,77 
CA-2017-142636;November;2017;Jawa Tengah;Corporate;Office Supplies;Paper;Xerox 191; $139,86 ;7; $65,73 
CA-2017-163979;Desember;2017;DI Yogyakarta;Corporate;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart; $725,84 ;4; $210,49 
CA-2017-118864;Juni;2017;Jawa Timur;Corporate;Technology;Phones;Panasonic KX T7736-B Digital phone; $119,96 ;1; $7,50 
CA-2017-126067;Agustus;2017;Jawa Tengah;Home Office;Furniture;Tables;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal; $1.137,75 ;5; $250,31 
CA-2017-138422;September;2017;DI Yogyakarta;Home Office;Office Supplies;Envelopes;Wausau Papers Astrobrights Colored Envelopes; $14,35 ;3; $5,20 
CA-2017-126067;Agustus;2017;Jawa Timur;Home Office;Technology;Phones;Anker 24W Portable Micro USB Car Charger; $35,17 ;4; $11,43 
CA-2017-126067;Agustus;2017;DKI Jakarta;Home Office;Office Supplies;Binders;GBC Standard Therm-A-Bind Covers; $99,68 ;5; $32,40 
CA-2017-102554;Juni;2017;Jawa Barat;Home Office;Office Supplies;Art;OIC #2 Pencils, Medium Soft; $3,76 ;2; $1,09 
CA-2017-126067;Agustus;2017;Banten;Home Office;Office Supplies;Art;Newell 344; $5,56 ;2; $1,45 
CA-2017-167395;Desember;2017;Jawa Tengah;Consumer;Office Supplies;Appliances;Belkin 8 Outlet Surge Protector; $286,86 ;7; $80,32 
CA-2017-167395;Desember;2017;DI Yogyakarta;Consumer;Office Supplies;Supplies;Staple remover; $4,36 ;2; $0,17 
CA-2017-167395;Desember;2017;Jawa Timur;Consumer;Technology;Phones;GE 30524EE4; $979,95 ;5; $284,19 
CA-2017-160045;April;2017;Jawa Timur;Consumer;Furniture;Furnishings;DAX Value U-Channel Document Frames, Easel Back; $1,99 ;1; $1,44 
CA-2017-154088;November;2017;DKI Jakarta;Consumer;Office Supplies;Paper;Xerox 1968; $26,72 ;5; $9,35 
CA-2017-133235;Agustus;2017;Jawa Barat;Consumer;Technology;Phones;Nortel Networks T7316 E Nt8 B27; $271,96 ;5; $17,00 
CA-2017-129707;April;2017;Banten;Consumer;Office Supplies;Art;Newell 318; $8,90 ;4; $0,67 
CA-2017-160031;Desember;2017;Jawa Tengah;Consumer;Office Supplies;Paper;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"; $74,35 ;3; $23,24 
CA-2017-130771;Juli;2017;DI Yogyakarta;Corporate;Office Supplies;Fasteners;Assorted Color Push Pins; $2,90 ;2; $0,47 
CA-2017-130771;Juli;2017;Jawa Timur;Corporate;Technology;Phones;Cisco SPA301; $124,79 ;1; $15,60 
CA-2017-118199;Mei;2017;DKI Jakarta;Home Office;Furniture;Tables;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer; $286,85 ;1; $63,11 
CA-2017-118199;Mei;2017;Jawa Barat;Home Office;Technology;Accessories;Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset; $199,98 ;2; $87,99 
CA-2017-147032;Juli;2017;Banten;Home Office;Office Supplies;Binders;"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""; $11,01 ;3; $5,39 
CA-2017-118199;Mei;2017;Jawa Tengah;Home Office;Office Supplies;Binders;GBC Velobind Prepunched Cover Sets, Regency Series; $147,92 ;5; $46,23 
CA-2017-147032;Juli;2017;DI Yogyakarta;Home Office;Office Supplies;Binders;Fellowes PB200 Plastic Comb Binding Machine; $849,95 ;5; $390,98 
CA-2017-147032;Juli;2017;Jawa Timur;Home Office;Office Supplies;Paper;Avery Personal Creations Heavyweight Cards; $11,54 ;1; $5,54 
CA-2017-118199;Mei;2017;DKI Jakarta;Home Office;Office Supplies;Storage;Rogers Profile Extra Capacity Storage Tub; $66,96 ;4; $2,68 
CA-2017-118199;Mei;2017;Jawa Barat;Home Office;Office Supplies;Storage;Home/Office Personal File Carts; $104,28 ;3; $26,07 
US-2017-150595;Mei;2017;Banten;Consumer;Office Supplies;Supplies;Acme Forged Steel Scissors with Black Enamel Handles; $22,34 ;3; $2,51 
CA-2017-108329;Desember;2017;Jawa Tengah;Consumer;Technology;Phones;Nortel Business Series Terminal T7208 Digital phone; $444,77 ;4; $44,48 
US-2017-150595;Mei;2017;DI Yogyakarta;Consumer;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels; $1,59 ;2; $2,63 
US-2017-150595;Mei;2017;Jawa Timur;Consumer;Furniture;Chairs;High-Back Leather Manager's Chair; $181,99 ;2; $54,60 
CA-2017-144820;Oktober;2017;Jawa Tengah;Corporate;Office Supplies;Art;Colorific Watercolor Pencils; $20,64 ;5; $2,32 
CA-2017-120222;April;2017;DI Yogyakarta;Consumer;Office Supplies;Paper;"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""; $19,05 ;3; $8,76 
CA-2017-120222;April;2017;Jawa Timur;Consumer;Office Supplies;Binders;Surelock Post Binders; $73,34 ;3; $27,50 
CA-2017-113705;Maret;2017;DKI Jakarta;Consumer;Office Supplies;Paper;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"; $17,64 ;4; $8,11 
CA-2017-118017;Desember;2017;Jawa Barat;Consumer;Office Supplies;Paper;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book; $10,32 ;2; $3,74 
US-2017-125647;September;2017;Banten;Consumer;Technology;Phones;OtterBox Commuter Series Case - Samsung Galaxy S4; $39,98 ;2; $9,00 
CA-2017-118017;Desember;2017;Jawa Tengah;Consumer;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy; $16,72 ;5; $3,34 
CA-2017-113705;Maret;2017;DI Yogyakarta;Consumer;Office Supplies;Binders;GBC Instant Index System for Binding Systems; $17,76 ;2; $8,88 
CA-2017-113705;Maret;2017;Jawa Timur;Consumer;Office Supplies;Storage;Carina Mini System Audio Rack, Model AR050B; $332,94 ;3; $9,99 
CA-2017-118017;Desember;2017;Jawa Timur;Consumer;Furniture;Furnishings;DAX Two-Tone Silver Metal Document Frame; $16,19 ;1; $4,66 
US-2017-125647;September;2017;DKI Jakarta;Consumer;Office Supplies;Appliances;Euro Pro Shark Stick Mini Vacuum; $73,18 ;6; $197,58 
CA-2017-118017;Desember;2017;Jawa Barat;Consumer;Technology;Accessories;Memorex Micro Travel Drive 16 GB; $76,75 ;6; $10,55 
CA-2017-118017;Desember;2017;Banten;Consumer;Technology;Accessories;Memorex Micro Travel Drive 16 GB; $102,34 ;8; $14,07 
CA-2017-113705;Maret;2017;Jawa Tengah;Consumer;Technology;Phones;Panasonic KX - TS880B Telephone; $206,10 ;5; $55,65 
CA-2017-118017;Desember;2017;DI Yogyakarta;Consumer;Furniture;Furnishings;Staple-based wall hangings; $23,38 ;3; $7,01 
CA-2017-113705;Maret;2017;Jawa Timur;Consumer;Furniture;Tables;BPI Conference Tables; $292,10 ;2; $58,42 
CA-2017-118017;Desember;2017;DKI Jakarta;Consumer;Office Supplies;Supplies;"Elite 5"" Scissors"; $47,32 ;7; $5,91 
CA-2017-118017;Desember;2017;Jawa Barat;Consumer;Office Supplies;Art;Newell 344; $13,34 ;6; $1,00 
US-2017-125647;September;2017;Banten;Consumer;Office Supplies;Paper;Xerox 217; $20,74 ;4; $7,26 
CA-2017-157448;November;2017;Jawa Tengah;Consumer;Furniture;Furnishings;Eldon Radial Chair Mat for Low to Medium Pile Carpets; $119,94 ;3; $23,99 
US-2017-113992;Desember;2017;DI Yogyakarta;Consumer;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table; $974,99 ;4; $97,50 
CA-2017-157448;November;2017;Jawa Timur;Consumer;Furniture;Furnishings;Eldon Image Series Black Desk Accessories; $12,42 ;3; $4,47 
CA-2017-143861;Juni;2017;DKI Jakarta;Consumer;Furniture;Furnishings;Dana Swing-Arm Lamps; $17,09 ;2; $1,07 
US-2017-169320;Juli;2017;Jawa Barat;Consumer;Technology;Accessories;Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack; $159,75 ;5; $11,18 
US-2017-169320;Juli;2017;Banten;Consumer;Office Supplies;Art;Quartet Omega Colored Chalk, 12/Pack; $11,68 ;2; $5,49 
US-2017-103814;Desember;2017;Jawa Tengah;Consumer;Office Supplies;Paper;Xerox 1884; $143,86 ;9; $48,55 
CA-2017-109183;Desember;2017;DI Yogyakarta;Consumer;Technology;Machines;Okidata C610n Printer; $649,00 ;2; $272,58 
US-2017-137491;November;2017;Jawa Timur;Corporate;Furniture;Chairs;Lifetime Advantage Folding Chairs, 4/Carton; $305,31 ;2; $8,72 
CA-2017-167080;Juni;2017;Jawa Tengah;Corporate;Office Supplies;Art;Prang Dustless Chalk Sticks; $8,40 ;5; $4,20 
CA-2017-120999;September;2017;DI Yogyakarta;Corporate;Technology;Phones;Panasonic Kx-TS550; $147,17 ;4; $16,56 
CA-2017-100223;Juli;2017;Jawa Timur;Corporate;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting; $332,03 ;9; $348,63 
CA-2017-100223;Juli;2017;DKI Jakarta;Corporate;Office Supplies;Binders;Cardinal HOLDit! Binder Insert Strips,Extra Strips; $11,39 ;9; $17,66 
US-2017-128832;April;2017;Jawa Barat;Corporate;Technology;Accessories;V7 USB Numeric Keypad; $69,98 ;2; $4,90 
CA-2017-100223;Juli;2017;Banten;Corporate;Office Supplies;Binders;Tuf-Vin Binders; $6,32 ;1; $10,42 
CA-2017-108000;Januari;2017;Jawa Tengah;Corporate;Office Supplies;Envelopes;Staple envelope; $9,78 ;1; $4,89 
CA-2017-100223;Juli;2017;DI Yogyakarta;Corporate;Office Supplies;Paper;Xerox 1975; $15,55 ;3; $5,64 
CA-2017-100223;Juli;2017;Jawa Timur;Corporate;Office Supplies;Paper;Xerox 1966; $31,10 ;6; $11,28 
CA-2017-117702;November;2017;Jawa Timur;Home Office;Furniture;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base; $1.049,20 ;5; $272,79 
CA-2017-164168;November;2017;DKI Jakarta;Home Office;Furniture;Furnishings;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany; $22,85 ;3; $17,71 
CA-2017-108294;Desember;2017;Jawa Barat;Home Office;Office Supplies;Binders;Ibico Covers for Plastic or Wire Binding Elements; $34,50 ;3; $15,53 
CA-2017-117702;November;2017;Banten;Home Office;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy; $20,90 ;5; $7,52 
CA-2017-164168;November;2017;Jawa Tengah;Home Office;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"; $12,22 ;2; $4,43 
CA-2017-164168;November;2017;DI Yogyakarta;Home Office;Office Supplies;Storage;Fellowes Neat Ideas Storage Cubes; $77,95 ;3; $15,59 
CA-2017-164168;November;2017;Jawa Timur;Home Office;Technology;Phones;Panasonic KX TS3282W Corded phone; $67,99 ;1; $8,50 
CA-2017-117702;November;2017;DKI Jakarta;Home Office;Office Supplies;Art;BIC Brite Liner Grip Highlighters; $1,64 ;1; $0,74 
CA-2017-164168;November;2017;Jawa Barat;Home Office;Technology;Accessories;Maxell LTO Ultrium - 800 GB; $44,78 ;2; $0,56 
CA-2017-164168;November;2017;Banten;Home Office;Office Supplies;Binders;Surelock Post Binders; $30,56 ;5; $45,84 
CA-2017-152142;November;2017;Jawa Tengah;Corporate;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black; $321,57 ;2; $28,14 
CA-2017-101245;November;2017;DI Yogyakarta;Corporate;Technology;Accessories;Enermax Briskie RF Wireless Keyboard and Mouse Combo; $166,16 ;8; $59,82 
CA-2017-158407;Juni;2017;Jawa Timur;Corporate;Technology;Phones;Innergie mMini Combo Duo USB Travel Charging Kit; $71,98 ;2; $25,19 
CA-2017-162978;Mei;2017;DKI Jakarta;Corporate;Furniture;Tables;Bretford Rectangular Conference Table Tops; $300,90 ;1; $11,28 
CA-2017-101245;November;2017;Jawa Barat;Corporate;Office Supplies;Paper;Tops White Computer Printout Paper; $244,55 ;5; $114,94 
CA-2017-158407;Juni;2017;Banten;Corporate;Furniture;Furnishings;Telescoping Adjustable Floor Lamp; $31,98 ;2; $2,00 
CA-2017-102834;Maret;2017;Jawa Tengah;Corporate;Technology;Accessories;Logitech Wireless Headset h800; $199,98 ;2; $69,99 
CA-2017-162978;Mei;2017;DI Yogyakarta;Corporate;Office Supplies;Paper;Things To Do Today Pad; $17,61 ;3; $8,45 
CA-2017-162978;Mei;2017;Jawa Timur;Corporate;Technology;Phones;Motorola L804; $183,96 ;5; $20,70 
CA-2017-105991;Mei;2017;Jawa Tengah;Consumer;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels; $9,55 ;8; $7,32 
CA-2017-105991;Mei;2017;DI Yogyakarta;Consumer;Office Supplies;Envelopes;Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2; $21,24 ;9; $7,43 
CA-2017-105991;Mei;2017;Jawa Timur;Consumer;Furniture;Bookcases;Bestar Classic Bookcase; $89,99 ;3; $152,98 
CA-2017-103506;Juli;2017;DKI Jakarta;Corporate;Office Supplies;Labels;"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""; $41,40 ;4; $19,87 
CA-2017-119011;Agustus;2017;Jawa Barat;Corporate;Technology;Phones;Plantronics Encore H101 Dual Earpieces Headset; $107,88 ;3; $10,79 
CA-2017-119011;Agustus;2017;Banten;Corporate;Office Supplies;Supplies;Acme Kleencut Forged Steel Scissors; $17,22 ;3; $5,17 
CA-2017-119011;Agustus;2017;Jawa Tengah;Corporate;Office Supplies;Storage;Companion Letter/Legal File, Black; $226,56 ;6; $63,44 
US-2017-119319;November;2017;DI Yogyakarta;Consumer;Furniture;Furnishings;"Linden 10"" Round Wall Clock, Black"; $30,56 ;5; $19,86 
CA-2017-137498;September;2017;Jawa Timur;Consumer;Office Supplies;Paper;Astroparche Fine Business Paper; $47,52 ;9; $22,81 
CA-2017-137498;September;2017;Jawa Timur;Consumer;Furniture;Chairs;Novimex Fabric Task Chair; $243,92 ;5; $15,25 
CA-2017-137498;September;2017;DKI Jakarta;Consumer;Office Supplies;Art;Newell 35; $6,56 ;2; $1,90 
CA-2017-133823;Mei;2017;Jawa Barat;Consumer;Office Supplies;Binders;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""; $26,03 ;2; $9,44 
CA-2017-133823;Mei;2017;Banten;Consumer;Office Supplies;Paper;Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”; $37,44 ;6; $16,85 
CA-2017-118731;November;2017;Jawa Tengah;Consumer;Office Supplies;Binders;GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb; $84,06 ;7; $27,32 
CA-2017-118731;November;2017;DI Yogyakarta;Consumer;Furniture;Furnishings;Coloredge Poster Frame; $42,60 ;3; $16,61 
CA-2017-133823;Mei;2017;Jawa Timur;Consumer;Office Supplies;Labels;Avery 50; $37,59 ;3; $17,67 
CA-2017-121790;Januari;2017;DKI Jakarta;Consumer;Office Supplies;Supplies;Acme Tagit Stainless Steel Antibacterial Scissors; $31,68 ;4; $2,77 
